iter	MAPE	RMSE
933	0.06078962487	1951.774391
934	0.06075760358	1951.281854
935	0.06074790757	1950.887818
936	0.06074065156	1950.668614
937	0.06073912268	1950.57407
938	0.0607377874	1950.221522
939	0.06073345167	1950.099921
940	0.06072422562	1949.86196
941	0.06071563374	1949.65736
942	0.06071235637	1949.44191
943	0.06069581341	1949.202516
944	0.06068232803	1948.921576
945	0.060678925	1948.672533
946	0.06066114511	1948.242846
947	0.06065950798	1948.199925
948	0.06065731991	1948.07073
949	0.06062694201	1947.745174
950	0.06062472861	1947.631965
951	0.06060843531	1946.897701
952	0.06060550766	1946.820484
953	0.06059912879	1946.400085
954	0.06059304216	1945.964759
955	0.06059298206	1945.842339
956	0.06059029023	1945.688176
957	0.06058604909	1945.420745
958	0.06057189817	1944.757933
959	0.06056886457	1944.176123
960	0.06055647508	1943.256601
961	0.06055721422	1941.50457
962	0.06054322946	1941.285689
963	0.06054153205	1941.173337
964	0.06051241735	1940.504309
965	0.06049949141	1939.998124
966	0.06049133462	1939.839338
967	0.06049042761	1939.64039
968	0.06048222296	1939.375893
969	0.060472257	1939.181008
970	0.06046853248	1939.1104
971	0.06045805368	1938.894996
972	0.06045589433	1938.811315
973	0.06044217634	1938.351191
974	0.06043806427	1938.219969
975	0.06042847812	1937.47083
976	0.06042390603	1937.366359
977	0.06040756814	1937.014538
978	0.06038074183	1936.299265
979	0.06037711395	1936.270783
980	0.06036475338	1936.009642
981	0.06035142537	1932.00588
982	0.0603455613	1931.738517
983	0.06034421636	1931.701782
984	0.06033587784	1931.329563
985	0.06030214599	1926.66035
986	0.06029178495	1923.769422
987	0.06025061008	1922.962351
988	0.06024275168	1922.780719
989	0.06023327409	1922.380041
990	0.06022500073	1922.084216
991	0.0602246896	1922.049748
992	0.06020590256	1920.911306
993	0.06020116739	1920.821818
994	0.06019293202	1920.622674
995	0.06019136273	1920.587131
996	0.06018901184	1920.472662
997	0.0601645326	1919.963165
998	0.06015896156	1919.248857
999	0.06015147047	1918.95215
